id,year,statename,pcname,candidate,sex,age,category,party,total,electors,polled,rank,win,alliance
1531,2006,Tamil Nadu,Bodinayakkanur,PARTHIPAN R,M,42,GEN,AIADMK,50576,,117347,2,0,AIADMK
1532,2006,Tamil Nadu,Bodinayakkanur,MUTHUVELRAJ P,M,56,GEN,IND,5460,,117347,3,0,OTHERS
1533,2006,Tamil Nadu,Bodinayakkanur,ATCHAYAKANNAN A,M,38,GEN,DMDK,4973,,117347,4,0,OTHERS
1534,2006,Tamil Nadu,Bodinayakkanur,SUBRAMANI E,M,39,GEN,BJP,1379,,117347,5,0,OTHERS
1535,2006,Tamil Nadu,Bodinayakkanur,THANGAPANDI R,M,36,GEN,BSP,1022,,117347,6,0,OTHERS
1536,2006,Tamil Nadu,Bodinayakkanur,BAGAVANDASS S,M,61,GEN,IND,625,,117347,7,0,OTHERS
1537,2006,Tamil Nadu,Bodinayakkanur,RAMAKRISHNAN C,M,71,GEN,IND,611,,117347,8,0,OTHERS
1538,2006,Tamil Nadu,Bodinayakkanur,ESWARAN M,M,33,GEN,AIFB,600,,117347,9,0,OTHERS
1539,2006,Tamil Nadu,Bodinayakkanur,NAGAMANISENTHIL R,M,27,GEN,IND,425,,117347,10,0,OTHERS
1540,2006,Tamil Nadu,Bodinayakkanur,PARTHIPAN S,M,47,GEN,IND,202,,117347,11,0,OTHERS
1541,2006,Tamil Nadu,Cumbum,ERAMAKRISHNAN N,M,57,GEN,MDMK,50761,,117390,1,1,AIADMK
1542,2006,Tamil Nadu,Cumbum,SELVENDRAN P,M,50,GEN,DMK,48803,,117390,2,0,DMK
1543,2006,Tamil Nadu,Cumbum,JEGANATH.A,M,31,GEN,DMDK,12360,,117390,3,0,OTHERS
1544,2006,Tamil Nadu,Cumbum,SAKTHIVEL A,M,40,GEN,BJP,2162,,117390,4,0,OTHERS
1545,2006,Tamil Nadu,Cumbum,VILANGUMANI N,M,44,GEN,IND,749,,117390,5,0,OTHERS
1546,2006,Tamil Nadu,Cumbum,SENTHIL KUMAR.R,M,30,GEN,AIFB,710,,117390,6,0,OTHERS
1547,2006,Tamil Nadu,Cumbum,PALANISAMY.S,M,37,GEN,IND,601,,117390,7,0,OTHERS
1548,2006,Tamil Nadu,Cumbum,EASWARAN S,M,37,GEN,BSP,506,,117390,8,0,OTHERS
1549,2006,Tamil Nadu,Cumbum,AMBIKA.R,F,54,GEN,IND,176,,117390,9,0,OTHERS
1550,2006,Tamil Nadu,Cumbum,SELVARAJ.T,M,39,GEN,IND,159,,117390,10,0,OTHERS
1551,2006,Tamil Nadu,Cumbum,KESAVAN.V,M,41,GEN,IND,148,,117390,11,0,OTHERS
1552,2006,Tamil Nadu,Cumbum,KHAN SHAHIB.N.K.P.P.S,M,40,GEN,IND,139,,117390,12,0,OTHERS
1553,2006,Tamil Nadu,Cumbum,RAJAKUMARI.A,F,46,GEN,IND,116,,117390,13,0,OTHERS
1554,2006,Tamil Nadu,Andipatti,JAYALALITHAA J,F,58,GEN,AIADMK,73927,,134304,1,1,AIADMK
1555,2006,Tamil Nadu,Andipatti,SEEMAN,M,50,GEN,DMK,48741,,134304,2,0,DMK
1556,2006,Tamil Nadu,Andipatti,CHANDRAN V S,M,41,GEN,DMDK,6795,,134304,3,0,OTHERS
1557,2006,Tamil Nadu,Andipatti,SANTHAKUMAR.M,M,34,GEN,BJP,1298,,134304,4,0,OTHERS
1558,2006,Tamil Nadu,Andipatti,BALASUNDARARAJ .P,M,33,GEN,BSP,1154,,134304,5,0,OTHERS
1559,2006,Tamil Nadu,Andipatti,MURUGAVELRAJAN. K,M,38,GEN,JD(U),389,,134304,6,0,OTHERS
1560,2006,Tamil Nadu,Andipatti,RAJAMANI.S,M,51,GEN,IND,363,,134304,7,0,OTHERS
1561,2006,Tamil Nadu,Andipatti,JEYARAMAN R,M,48,GEN,IND,363,,134304,8,0,OTHERS
1562,2006,Tamil Nadu,Andipatti,RAJA P,M,29,GEN,IND,299,,134304,9,0,OTHERS
1563,2006,Tamil Nadu,Andipatti,RAMESH. S,M,33,GEN,IND,282,,134304,10,0,OTHERS
1564,2006,Tamil Nadu,Andipatti,PERIYASAMY G,M,55,GEN,IND,197,,134304,11,0,OTHERS
1565,2006,Tamil Nadu,Andipatti,BASKARAN K.S.,M,48,GEN,IND,112,,134304,12,0,OTHERS
1566,2006,Tamil Nadu,Andipatti,PITCHAIMANI M,M,44,GEN,IND,108,,134304,13,0,OTHERS
1567,2006,Tamil Nadu,Andipatti,SAKTHIVEL S,M,44,GEN,IND,101,,134304,14,0,OTHERS
1568,2006,Tamil Nadu,Andipatti,SUBBURAJ. R,M,58,GEN,IND,90,,134304,15,0,OTHERS
1569,2006,Tamil Nadu,Andipatti,PARAMESWARAN A,M,36,GEN,IND,85,,134304,16,0,OTHERS
1570,2006,Tamil Nadu,Sedapatti,DURAIRAJ.C,M,55,GEN,AIADMK,42590,,97990,1,1,AIADMK
1571,2006,Tamil Nadu,Sedapatti,THALAPATHI.G,M,51,GEN,DMK,40541,,97990,2,0,DMK
1572,2006,Tamil Nadu,Sedapatti,SAMUNDEESWARI.A,F,31,GEN,DMDK,11099,,97990,3,0,OTHERS
1573,2006,Tamil Nadu,Sedapatti,SANTHAKUMAR.K,M,26,GEN,BJP,1119,,97990,4,0,OTHERS
1574,2006,Tamil Nadu,Sedapatti,RAMADURAI.P,M,54,GEN,AIFB,745,,97990,5,0,OTHERS
1575,2006,Tamil Nadu,Sedapatti,VASIMALAI.P,M,51,GEN,IND,504,,97990,6,0,OTHERS
1576,2006,Tamil Nadu,Sedapatti,DHAMOTHARAN.V,M,25,GEN,IND,366,,97990,7,0,OTHERS
1577,2006,Tamil Nadu,Sedapatti,SURESH.A,M,29,GEN,JD(U),365,,97990,8,0,OTHERS
1578,2006,Tamil Nadu,Sedapatti,SUNDARAMOORTHY.V,M,41,GEN,IND,273,,97990,9,0,OTHERS
1579,2006,Tamil Nadu,Sedapatti,MOHAMMED SALEEM.M,M,40,GEN,IND,264,,97990,10,0,OTHERS
1580,2006,Tamil Nadu,Sedapatti,NALLATHAMBI.N.S.V.,M,63,GEN,TNJC,124,,97990,11,0,OTHERS
1581,2006,Tamil Nadu,Thirumangalam,ELAVARASAN.VEERA,M,46,GEN,MDMK,45067,,120248,1,1,AIADMK
1582,2006,Tamil Nadu,Thirumangalam,VELUSAMY.V,M,57,GEN,DMK,40923,,120248,2,0,DMK
1583,2006,Tamil Nadu,Thirumangalam,DHANAPANDIYAN.T,M,31,GEN,DMDK,19970,,120248,3,0,OTHERS
1584,2006,Tamil Nadu,Thirumangalam,OCHATHEVAR.T,M,48,GEN,BJP,7790,,120248,4,0,OTHERS
1585,2006,Tamil Nadu,Thirumangalam,SUNDARRAJ.C,M,28,GEN,IND,1593,,120248,5,0,OTHERS
1586,2006,Tamil Nadu,Thirumangalam,VELUCHAMY.A,M,40,GEN,IND,1193,,120248,6,0,OTHERS
1587,2006,Tamil Nadu,Thirumangalam,GURUSAMY.P,M,29,GEN,JD(U),1118,,120248,7,0,OTHERS
1588,2006,Tamil Nadu,Thirumangalam,RAJ.M,M,60,GEN,AIFB,899,,120248,8,0,OTHERS
1589,2006,Tamil Nadu,Thirumangalam,RAMAIAH.G,M,52,GEN,BSP,866,,120248,9,0,OTHERS
1590,2006,Tamil Nadu,Thirumangalam,MUTHUVEL.K,M,28,GEN,IND,419,,120248,10,0,OTHERS
1591,2006,Tamil Nadu,Thirumangalam,THAVAMANI.S,M,46,GEN,IND,210,,120248,11,0,OTHERS
1592,2006,Tamil Nadu,Thirumangalam,ALAGARSAMY.P,M,35,GEN,IND,200,,120248,12,0,OTHERS
1593,2006,Tamil Nadu,Usilampatti,MAHENDRAN.I,M,45,GEN,AIADMK,39009,,92503,1,1,AIADMK
1594,2006,Tamil Nadu,Usilampatti,KATHIRAVAN.P.V,M,52,GEN,DMK,35964,,92503,2,0,DMK
1595,2006,Tamil Nadu,Usilampatti,RAJA.A.K.T.,M,39,GEN,DMDK,9672,,92503,3,0,OTHERS
1596,2006,Tamil Nadu,Usilampatti,SURENDRAN.K,M,53,GEN,MAG,3874,,92503,4,0,OTHERS
1597,2006,Tamil Nadu,Usilampatti,PANNEER SELVAM.V,M,54,GEN,BJP,1516,,92503,5,0,OTHERS
1598,2006,Tamil Nadu,Usilampatti,MUTHIAH PASUMPON.K,M,39,GEN,AIFB,840,,92503,6,0,OTHERS
1599,2006,Tamil Nadu,Usilampatti,THIRUMOORTHY.A,M,31,GEN,IND,658,,92503,7,0,OTHERS
1600,2006,Tamil Nadu,Usilampatti,SURYADEV.M,M,35,GEN,BSP,526,,92503,8,0,OTHERS
1601,2006,Tamil Nadu,Usilampatti,ILAIYARASU.P.P,M,33,GEN,IND,228,,92503,9,0,OTHERS
1602,2006,Tamil Nadu,Usilampatti,DHANALAKSHMI.P,F,28,GEN,JD(U),216,,92503,10,0,OTHERS
1603,2006,Tamil Nadu,Nilakottai,THENMOZHI .S.,F,43,SC,AIADMK,53275,,122838,1,1,AIADMK
1604,2006,Tamil Nadu,Nilakottai,SENTHILVEL.K,M,60,SC,INC,46991,,122838,2,0,DMK
1605,2006,Tamil Nadu,Nilakottai,RAVICHANDRAN.M,M,39,SC,DMDK,16795,,122838,3,0,OTHERS
1606,2006,Tamil Nadu,Nilakottai,PITCHAIAMMAL.P,F,45,SC,BJP,1422,,122838,4,0,OTHERS
1607,2006,Tamil Nadu,Nilakottai,SETHURAMAN.A,M,36,SC,BSP,1311,,122838,5,0,OTHERS
1608,2006,Tamil Nadu,Nilakottai,PRAKALATHAN. S,M,36,SC,IND,1197,,122838,6,0,OTHERS
1609,2006,Tamil Nadu,Nilakottai,NALLUSAMY.P,M,36,SC,SP,466,,122838,7,0,OTHERS
1610,2006,Tamil Nadu,Nilakottai,NATARAJAN. R,M,35,SC,IND,419,,122838,8,0,OTHERS
1611,2006,Tamil Nadu,Nilakottai,DHANALAKSHMI. V,F,29,SC,IND,374,,122838,9,0,OTHERS
1612,2006,Tamil Nadu,Nilakottai,SENTHILKUMAR.C,M,29,SC,IND,307,,122838,10,0,OTHERS
1613,2006,Tamil Nadu,Nilakottai,RAJENDRAN.S,M,50,SC,NCP,281,,122838,11,0,OTHERS
1614,2006,Tamil Nadu,Sholavandan,MOORTHY.P,M,47,GEN,DMK,47771,,112702,1,1,DMK
1615,2006,Tamil Nadu,Sholavandan,SANTHANAM.L,M,63,GEN,AIADMK,46185,,112702,2,0,AIADMK
1616,2006,Tamil Nadu,Sholavandan,RAJENDRAN.P,M,43,GEN,DMDK,13942,,112702,3,0,OTHERS
1617,2006,Tamil Nadu,Sholavandan,KARUNANIDHI.PON,M,45,GEN,BJP,1891,,112702,4,0,OTHERS
1618,2006,Tamil Nadu,Sholavandan,AMMAVASI.P.N,M,36,GEN,AIFB,722,,112702,5,0,OTHERS
1619,2006,Tamil Nadu,Sholavandan,MOORTHY.P,M,36,GEN,IND,637,,112702,6,0,OTHERS
1620,2006,Tamil Nadu,Sholavandan,KARADI.K,M,47,GEN,IND,614,,112702,7,0,OTHERS
1621,2006,Tamil Nadu,Sholavandan,NATARAJAN.M,M,42,GEN,IND,384,,112702,8,0,OTHERS
1622,2006,Tamil Nadu,Sholavandan,SEENIVASAN.S,M,32,GEN,JD(U),311,,112702,9,0,OTHERS
1623,2006,Tamil Nadu,Sholavandan,AROCKIAMARY.T,F,38,GEN,CPI(ML)(L),245,,112702,10,0,OTHERS
1624,2006,Tamil Nadu,Tirupparankundram,BOSE.A.K,M,58,GEN,AIADMK,117306,,274014,1,1,AIADMK
1625,2006,Tamil Nadu,Tirupparankundram,VENKATESAN.S,M,36,GEN,CPI(M),104620,,274014,2,0,DMK
1626,2006,Tamil Nadu,Tirupparankundram,RAJAMANICKAM.G,M,38,GEN,DMDK,40684,,274014,3,0,OTHERS
1627,2006,Tamil Nadu,Tirupparankundram,SURENDRAN.S,M,42,GEN,BJP,4482,,274014,4,0,OTHERS
1628,2006,Tamil Nadu,Tirupparankundram,MAHALINGAM.V ALIAS CHITTRARASU,M,46,GEN,BSP,1595,,274014,5,0,OTHERS
1629,2006,Tamil Nadu,Tirupparankundram,KANDASAMY.K,M,69,GEN,IND,1476,,274014,6,0,OTHERS
1630,2006,Tamil Nadu,Tirupparankundram,ESWARAN.G,M,31,GEN,JD(U),1348,,274014,7,0,OTHERS
1631,2006,Tamil Nadu,Tirupparankundram,SARATHBABU.C,M,25,GEN,IND,1031,,274014,8,0,OTHERS
1632,2006,Tamil Nadu,Tirupparankundram,JEYAKUMAR.M,M,26,GEN,IND,929,,274014,9,0,OTHERS
1633,2006,Tamil Nadu,Tirupparankundram,PARAMAN.P,M,42,GEN,IND,543,,274014,10,0,OTHERS
1634,2006,Tamil Nadu,Madurai West,SHANMUGAM S V,M,59,GEN,AIADMK,57208,,131030,1,1,AIADMK
1635,2006,Tamil Nadu,Madurai West,PERUMAL N,M,60,GEN,INC,53741,,131030,2,0,DMK
1636,2006,Tamil Nadu,Madurai West,MANIMARAN.DR.S,M,58,GEN,DMDK,14527,,131030,3,0,OTHERS
1637,2006,Tamil Nadu,Madurai West,BHAKAVATHI.P,M,33,GEN,BJP,1851,,131030,4,0,OTHERS
1638,2006,Tamil Nadu,Madurai West,RAMAKRISHNAN.B,M,41,GEN,IND,1261,,131030,5,0,OTHERS
1639,2006,Tamil Nadu,Madurai West,SARAVANAN.L.K,M,31,GEN,AIFB,814,,131030,6,0,OTHERS
1640,2006,Tamil Nadu,Madurai West,KALYANASUNDARAM.T,M,35,GEN,JD(U),422,,131030,7,0,OTHERS
1641,2006,Tamil Nadu,Madurai West,SENTHUR PANDIAN S,M,52,GEN,IND,288,,131030,8,0,OTHERS
1642,2006,Tamil Nadu,Madurai West,PERUMAAL.D,M,35,GEN,IND,243,,131030,9,0,OTHERS
1643,2006,Tamil Nadu,Madurai West,MUTHUSAMY.P,M,37,GEN,IND,212,,131030,10,0,OTHERS
1644,2006,Tamil Nadu,Madurai West,SAKKANAN.V,M,35,GEN,IND,162,,131030,11,0,OTHERS
1645,2006,Tamil Nadu,Madurai West,TAMILMARAN.R,M,46,GEN,SBD,158,,131030,12,0,OTHERS
1646,2006,Tamil Nadu,Madurai West,RAMADASS M,M,69,GEN,ABHM,143,,131030,13,0,OTHERS
1647,2006,Tamil Nadu,Madurai Central,PALANIVELRAJAN.T,M,74,GEN,DMK,43185,,94224,1,1,DMK
1648,2006,Tamil Nadu,Madurai Central,JAKKAIYAN.S.T.K,M,55,GEN,AIADMK,35992,,94224,2,0,AIADMK
1649,2006,Tamil Nadu,Madurai Central,SUNDARAJAN.R,M,53,GEN,DMDK,12038,,94224,3,0,OTHERS
1650,2006,Tamil Nadu,Madurai Central,JEYAKUMAR.P,M,35,GEN,IND,949,,94224,4,0,OTHERS
1651,2006,Tamil Nadu,Madurai Central,MOHAMMED RAFIK.M,M,34,GEN,IND,433,,94224,5,0,OTHERS
1652,2006,Tamil Nadu,Madurai Central,SASIKUMAR.A,M,39,GEN,JP,356,,94224,6,0,OTHERS
1653,2006,Tamil Nadu,Madurai Central,RAJKUMAR.A,M,35,GEN,IND,281,,94224,7,0,OTHERS
1654,2006,Tamil Nadu,Madurai Central,GNANAPRAKASAM.J,M,41,GEN,AIFB,279,,94224,8,0,OTHERS
1655,2006,Tamil Nadu,Madurai Central,INDRA.M.R,F,56,GEN,TNJC,217,,94224,9,0,OTHERS
1656,2006,Tamil Nadu,Madurai Central,RAJAGOPAL.R,M,35,GEN,IND,148,,94224,10,0,OTHERS
1657,2006,Tamil Nadu,Madurai Central,SUDHA.P,F,35,GEN,JD(U),78,,94224,11,0,OTHERS
1658,2006,Tamil Nadu,Madurai Central,ANAND.P,M,35,GEN,IND,68,,94224,12,0,OTHERS
1659,2006,Tamil Nadu,Madurai Central,BALASUBRAMANI.R,M,37,GEN,ABHM,46,,94224,13,0,OTHERS
1660,2006,Tamil Nadu,Madurai Central,BASKARAN.PON,M,51,GEN,SBD,45,,94224,14,0,OTHERS
1661,2006,Tamil Nadu,Madurai Central,KATHIRAVAN.G,M,35,GEN,IND,39,,94224,15,0,OTHERS
1662,2006,Tamil Nadu,Madurai Central,NARAYANAN.M,M,35,GEN,IND,39,,94224,16,0,OTHERS
1663,2006,Tamil Nadu,Madurai Central,SYED ABBAS.S,M,38,GEN,IND,31,,94224,17,0,OTHERS
1664,2006,Tamil Nadu,Madurai East,NANMARAN.N,M,58,GEN,CPI(M),36383,,95244,1,1,DMK
1665,2006,Tamil Nadu,Madurai East,BOOMINATHAN.M,M,48,GEN,MDMK,36332,,95244,2,0,AIADMK
1666,2006,Tamil Nadu,Madurai East,DHAMODHARAN.A,M,36,GEN,DMDK,18632,,95244,3,0,OTHERS
1667,2006,Tamil Nadu,Madurai East,PRABAKARAN.A.P.,M,55,GEN,BJP,1553,,95244,4,0,OTHERS
1668,2006,Tamil Nadu,Madurai East,SUBBAIAH.N,M,34,GEN,AIFB,655,,95244,5,0,OTHERS
1669,2006,Tamil Nadu,Madurai East,THANGAVEL.L,M,53,GEN,IND,654,,95244,6,0,OTHERS
1670,2006,Tamil Nadu,Madurai East,RATHINAVELSAMY.R,M,27,GEN,IND,436,,95244,7,0,OTHERS
1671,2006,Tamil Nadu,Madurai East,EDWARD.P.S.P,M,60,GEN,JD(U),319,,95244,8,0,OTHERS
1672,2006,Tamil Nadu,Madurai East,RAJAGOPAL.R,M,56,GEN,IND,280,,95244,9,0,OTHERS
1673,2006,Tamil Nadu,Samayanallur,TAMILARASI.R,F,30,SC,DMK,124656,,286907,1,1,DMK
1674,2006,Tamil Nadu,Samayanallur,LAKSHMI.P,F,29,SC,AIADMK,119012,,286907,2,0,AIADMK
1675,2006,Tamil Nadu,Samayanallur,BASKARAN.K,M,35,SC,DMDK,35684,,286907,3,0,OTHERS
1676,2006,Tamil Nadu,Samayanallur,PALANIVELUSWAMY.S,M,37,SC,BJP,2005,,286907,4,0,OTHERS
1677,2006,Tamil Nadu,Samayanallur,VEERAPANDI.D,M,40,SC,IND,1532,,286907,5,0,OTHERS
1678,2006,Tamil Nadu,Samayanallur,MURUGAVELRAJAN.K,M,38,SC,JD(U),927,,286907,6,0,OTHERS
1679,2006,Tamil Nadu,Samayanallur,RAJASINGH.R.G,M,37,SC,AIFB,766,,286907,7,0,OTHERS
1680,2006,Tamil Nadu,Samayanallur,PALANICHAMY.M,M,37,SC,BSP,760,,286907,8,0,OTHERS
1681,2006,Tamil Nadu,Samayanallur,MUTHUKRISHNAN.P,M,40,SC,IND,629,,286907,9,0,OTHERS
1682,2006,Tamil Nadu,Samayanallur,SURESH.S,M,35,SC,IND,476,,286907,10,0,OTHERS
1683,2006,Tamil Nadu,Samayanallur,THAMILAPPANDI.M.P,M,45,SC,IND,460,,286907,11,0,OTHERS
1684,2006,Tamil Nadu,Melur,SAMY.R,M,40,GEN,AIADMK,64013,,135283,1,1,AIADMK
1685,2006,Tamil Nadu,Melur,RAVICHANDRAN.K.V.V,M,36,GEN,INC,60840,,135283,2,0,DMK
1686,2006,Tamil Nadu,Melur,RAJARAM.C.T,M,34,GEN,DMDK,5269,,135283,3,0,OTHERS
1687,2006,Tamil Nadu,Melur,PANNEER SELVAM.M,M,30,GEN,BSP,1292,,135283,4,0,OTHERS
1688,2006,Tamil Nadu,Melur,VAIRAVAN.R,M,30,GEN,IND,1143,,135283,5,0,OTHERS
1689,2006,Tamil Nadu,Melur,SUBRAMANIAN.O,M,31,GEN,AIFB,1018,,135283,6,0,OTHERS
1690,2006,Tamil Nadu,Melur,PURUSHOTHAMAN.S,M,36,GEN,JP,550,,135283,7,0,OTHERS
1691,2006,Tamil Nadu,Melur,SENGAIMUNI.R,M,30,GEN,IND,468,,135283,8,0,OTHERS
1692,2006,Tamil Nadu,Melur,PERIYASWAMY.C,M,39,GEN,IND,281,,135283,9,0,OTHERS
1693,2006,Tamil Nadu,Melur,SELVAGANESAN.K,M,37,GEN,IND,211,,135283,10,0,OTHERS
1694,2006,Tamil Nadu,Melur,KANNAN.M,M,28,GEN,IND,198,,135283,11,0,OTHERS
1695,2006,Tamil Nadu,Natham,VISWANATHAN.R,M,56,GEN,AIADMK,62292,,133614,1,1,AIADMK
1696,2006,Tamil Nadu,Natham,ANDIAMBALAM. M.A,M,49,GEN,DMK,58532,,133614,2,0,DMK
1697,2006,Tamil Nadu,Natham,GANESHAN.V,M,34,GEN,DMDK,7754,,133614,3,0,OTHERS
1698,2006,Tamil Nadu,Natham,VEDIKARAN. P,M,48,GEN,IND,1762,,133614,4,0,OTHERS
1699,2006,Tamil Nadu,Natham,SARAVANAN.A,M,38,GEN,BJP,1038,,133614,5,0,OTHERS
1700,2006,Tamil Nadu,Natham,MURUGESAN.A,M,34,GEN,BSP,711,,133614,6,0,OTHERS
1701,2006,Tamil Nadu,Natham,ANNAMALAI. A,M,41,GEN,IND,432,,133614,7,0,OTHERS
1702,2006,Tamil Nadu,Natham,DHAMOTHARAN.M,M,27,GEN,LJP,428,,133614,8,0,OTHERS
1703,2006,Tamil Nadu,Natham,SHEIK MOHAMED TAJUDEEN.S,M,44,GEN,IND,374,,133614,9,0,OTHERS
1704,2006,Tamil Nadu,Natham,CHANDRAN.C,M,45,GEN,IND,291,,133614,10,0,OTHERS
1705,2006,Tamil Nadu,Dindigul,BALABARATHI.K,F,41,GEN,CPI(M),66811,,152748,1,1,DMK
1706,2006,Tamil Nadu,Dindigul,SELVARAGAVAN.N.,M,41,GEN,MDMK,47862,,152748,2,0,AIADMK
1707,2006,Tamil Nadu,Dindigul,KARTHIKEYAN.G,M,39,GEN,DMDK,27287,,152748,3,0,OTHERS
1708,2006,Tamil Nadu,Dindigul,PRABHAKAR.J.C.D,M,54,GEN,SP,2970,,152748,4,0,OTHERS
1709,2006,Tamil Nadu,Dindigul,THIRUMALAI BALAJI.T.A,M,33,GEN,BJP,2134,,152748,5,0,OTHERS
1710,2006,Tamil Nadu,Dindigul,SIVANATHAN.K,M,27,GEN,BSP,1290,,152748,6,0,OTHERS
1711,2006,Tamil Nadu,Dindigul,MUTHUVEERAN .M,M,41,GEN,RSP,1154,,152748,7,0,OTHERS
1712,2006,Tamil Nadu,Dindigul,ARUNACHALAM. M,M,33,GEN,PNK,1107,,152748,8,0,OTHERS
1713,2006,Tamil Nadu,Dindigul,PALANICHAMY.A,M,31,GEN,IND,1045,,152748,9,0,OTHERS
1714,2006,Tamil Nadu,Dindigul,THANIKODI. S,M,50,GEN,AIFB,632,,152748,10,0,OTHERS
1715,2006,Tamil Nadu,Dindigul,NAGUCHAMY NADAR. N,M,36,GEN,JD(U),456,,152748,11,0,OTHERS
1716,2006,Tamil Nadu,Athoor,PERIASAMY.I,M,53,GEN,DMK,76308,,143432,1,1,DMK
1717,2006,Tamil Nadu,Athoor,SREENIVASAN.C,M,58,GEN,AIADMK,49747,,143432,2,0,AIADMK
1718,2006,Tamil Nadu,Athoor,RAJESH PERUMAL . P,M,27,GEN,DMDK,11485,,143432,3,0,OTHERS
1719,2006,Tamil Nadu,Athoor,MUTHURAMALINGAM.D,M,33,GEN,BJP,1794,,143432,4,0,OTHERS
1720,2006,Tamil Nadu,Athoor,MURUGANANDAM. S,M,36,GEN,IND,1086,,143432,5,0,OTHERS
1721,2006,Tamil Nadu,Athoor,SARAVANAKUMAR.P,M,29,GEN,BSP,1012,,143432,6,0,OTHERS
1722,2006,Tamil Nadu,Athoor,PUTHUMAI.C,M,35,GEN,IND,603,,143432,7,0,OTHERS
1723,2006,Tamil Nadu,Athoor,POTHIRAJ.S,M,30,GEN,IND,484,,143432,8,0,OTHERS
1724,2006,Tamil Nadu,Athoor,BALUSAMY . C,M,55,GEN,IND,275,,143432,9,0,OTHERS
1725,2006,Tamil Nadu,Athoor,SHANMUGAM.A,M,40,GEN,IND,227,,143432,10,0,OTHERS
1726,2006,Tamil Nadu,Athoor,SIVAKUMAR.S,M,28,GEN,IND,207,,143432,11,0,OTHERS
1727,2006,Tamil Nadu,Athoor,SAVUBAR NAVAHI. K.S,M,34,GEN,IND,204,,143432,12,0,OTHERS
1728,2006,Tamil Nadu,Vedasandur,DHANDAPANI. M,M,59,GEN,INC,68953,,149370,1,1,DMK
1729,2006,Tamil Nadu,Vedasandur,PALANICHAMY.S,M,44,GEN,AIADMK,54195,,149370,2,0,AIADMK
1730,2006,Tamil Nadu,Vedasandur,VENKATACHALAM.S,M,31,GEN,DMDK,16693,,149370,3,0,OTHERS
1731,2006,Tamil Nadu,Vedasandur,PARAMAN.A,M,35,GEN,IND,2263,,149370,4,0,OTHERS
1732,2006,Tamil Nadu,Vedasandur,PALANISAMY.N,M,48,GEN,BJP,2180,,149370,5,0,OTHERS
1733,2006,Tamil Nadu,Vedasandur,DHAYALAN. D,M,42,GEN,BSP,1445,,149370,6,0,OTHERS
1734,2006,Tamil Nadu,Vedasandur,SELVARAJ.P,M,63,GEN,IND,802,,149370,7,0,OTHERS
1735,2006,Tamil Nadu,Vedasandur,THANDAPANI.S,M,49,GEN,IND,711,,149370,8,0,OTHERS
1736,2006,Tamil Nadu,Vedasandur,SIVASUBRAMANI @ DALIT SIVA.P,M,39,GEN,IND,586,,149370,9,0,OTHERS
1737,2006,Tamil Nadu,Vedasandur,RAJA.S,M,66,GEN,NCP,460,,149370,10,0,OTHERS
1738,2006,Tamil Nadu,Vedasandur,RAJA.E,M,42,GEN,RLD,430,,149370,11,0,OTHERS
1739,2006,Tamil Nadu,Vedasandur,ISMAIL.A,M,26,GEN,IND,378,,149370,12,0,OTHERS
1740,2006,Tamil Nadu,Vedasandur,KUMAR.P,M,36,GEN,JD(U),274,,149370,13,0,OTHERS
1741,2006,Tamil Nadu,Aravakurichi,KHALEELUR RAHMAN.M.A.,M,61,GEN,DMK,45960,,100783,1,1,DMK
1742,2006,Tamil Nadu,Aravakurichi,MONJANUR RAMASAMY.P.,M,62,GEN,MDMK,43135,,100783,2,0,AIADMK
1743,2006,Tamil Nadu,Aravakurichi,BASHEER MOHAMED.A.,M,35,GEN,DMDK,6619,,100783,3,0,OTHERS
1744,2006,Tamil Nadu,Aravakurichi,MANOHARAN.K.,M,41,GEN,BJP,1744,,100783,4,0,OTHERS
1745,2006,Tamil Nadu,Aravakurichi,RAMAMOORTHY.R.,M,46,GEN,IND,1291,,100783,5,0,OTHERS
1746,2006,Tamil Nadu,Aravakurichi,DALIT PANDIYAN.V.,M,30,GEN,IND,633,,100783,6,0,OTHERS
1747,2006,Tamil Nadu,Aravakurichi,BALA SUBRAMANI.S.,M,41,GEN,IND,523,,100783,7,0,OTHERS
1748,2006,Tamil Nadu,Aravakurichi,KAJA MOHIDEEN.M.,M,49,GEN,IND,336,,100783,8,0,OTHERS
1749,2006,Tamil Nadu,Aravakurichi,MALLIKA.S.,F,36,GEN,IND,313,,100783,9,0,OTHERS
1750,2006,Tamil Nadu,Aravakurichi,DHAYALAN.R.M.,M,52,GEN,IND,229,,100783,10,0,OTHERS
1751,2006,Tamil Nadu,Karur,SENTHIL BALAJI V,M,31,GEN,AIADMK,80214,,170676,1,1,AIADMK
1752,2006,Tamil Nadu,Karur,VASUKI MURUGESAN,F,41,GEN,DMK,74830,,170676,2,0,DMK
1753,2006,Tamil Nadu,Karur,RAVI.A.,M,41,GEN,DMDK,9734,,170676,3,0,OTHERS
1754,2006,Tamil Nadu,Karur,MOHAN.P.K.,M,46,GEN,BJP,1789,,170676,4,0,OTHERS
1755,2006,Tamil Nadu,Karur,VENKATARAMAN.M.,M,45,GEN,IND,1396,,170676,5,0,OTHERS
1756,2006,Tamil Nadu,Karur,JEGANATHAN.A.S.,M,50,GEN,BSP,763,,170676,6,0,OTHERS
1757,2006,Tamil Nadu,Karur,MURUGESAN RAMA,M,38,GEN,IND,511,,170676,7,0,OTHERS
